Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Region,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Grade,SAP
married,social service,present,Diploma,133.1,south west,others,others,110.0,yes,female,no,47,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,133.1,south west,others,others,119.0,yes,female,yes,48,0,10.666666666666666,0,11.8,graduate
married,journalism,absent,Diploma,110.0,south west,others,others,110.0,yes,female,no,39,9,13.416666666666666,4,14.5,graduate
unmarried,management,present,Diploma,118.0,south west,others,others,115.2,yes,female,no,19,0,12.97166666666667,0,12.321428571428571,graduate
unmarried,design,absent,Diploma,110.0,south west,others,others,112.9,yes,female,no,38,14,10.928571428571429,12,11.833333333333334,droupout
married,law,present,HND,133.1,south west,BSC,SSCE,119.4,no,female,no,27,0,0.0,0,0.0,droupout
unmarried,chemistry,present,Diploma,162.0,south west,BSC,BSC,152.9,yes,female,yes,18,0,0.0,0,0.0,graduate
unmarried,journalism,absent,Diploma,155.0,south west,BSC,others,117.5,yes,female,no,34,0,13.25,0,0.0,graduate
married,information technology,present,HND,133.1,south west,others,others,98.5,yes,female,no,48,0,11.333333333333334,0,12.4,droupout
unmarried,agronomy,present,Diploma,150.0,south west,PHD,PHD,108.0,yes,female,no,25,0,11.0,0,0.0,droupout
married,management,present,Diploma,133.1,south west,BSC,others,120.0,yes,female,yes,32,0,12.757142857142856,0,12.757142857142856,graduate
unmarried,accounting,present,Diploma,154.0,south west,others,others,150.2,yes,female,yes,18,0,14.5,0,14.666666666666666,graduate
unmarried,journalism,absent,OND,140.0,south west,SSCE,SSCE,139.2,yes,female,no,20,3,13.833333333333334,2,14.571428571428571,graduate
unmarried,social service,present,Diploma,158.0,south west,BSC,others,130.0,yes,female,no,20,0,11.25,0,10.4,graduate
unmarried,chemistry,present,Diploma,122.0,south west,others,others,115.7,yes,female,no,20,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,136.0,south west,SSCE,SSCE,127.0,yes,female,no,19,0,13.67,0,13.67,graduate
unmarried,design,absent,Diploma,133.1,south west,others,PHD,118.1,yes,female,no,39,0,0.0,0,12.5,droupout
unmarried,biology,present,Diploma,132.0,south west,SSCE,SSCE,119.1,yes,female,no,29,0,13.0,0,0.0,droupout
unmarried,design,absent,Diploma,130.0,south west,others,others,111.9,yes,female,no,36,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,144.0,south west,BSC,BSC,130.5,yes,female,no,18,0,11.971428571428572,0,11.971428571428572,graduate
married,journalism,absent,Diploma,133.1,south west,PHD,PHD,135.0,yes,female,no,51,0,0.0,1,0.0,droupout
unmarried,accounting,present,Diploma,133.1,south east,PHD,PHD,130.0,yes,female,no,23,0,16.0,0,12.25,droupout
unmarried,economics,present,Diploma,150.0,south west,MSC,HND,150.0,yes,female,no,21,0,0.0,0,0.0,droupout
unmarried,business,present,Diploma,150.0,south west,PHD,PHD,150.2,no,female,no,28,0,12.75,0,0.0,droupout
married,design,absent,Diploma,110.0,south west,others,others,127.1,yes,female,no,34,0,11.0,0,10.75,graduate
unmarried,journalism,absent,Diploma,100.0,south west,others,others,107.5,yes,female,no,41,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,100.0,south west,others,others,130.0,yes,female,yes,43,0,12.2,0,12.333333333333334,graduate
married,philosophy,present,Diploma,133.1,north east,SSCE,SSCE,152.8,yes,female,no,28,0,12.428571428571429,0,12.3,graduate
unmarried,chemistry,present,Diploma,145.0,south west,others,SSCE,160.1,yes,female,yes,19,6,14.5,4,13.583333333333334,graduate
unmarried,law,present,Diploma,130.0,south west,BSC,BSC,140.0,yes,female,no,26,6,13.0,4,13.833333333333334,graduate
unmarried,management,present,Diploma,118.0,south west,SSCE,SSCE,110.7,yes,female,no,18,0,11.714285714285714,0,12.75,graduate
married,business,present,Diploma,133.1,south west,others,BSC,138.3,yes,female,no,45,0,10.25,0,13.0,droupout
unmarried,business,present,OND,150.0,south west,SSCE,others,150.0,yes,female,no,19,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,113.0,south west,SSCE,SSCE,112.3,yes,female,no,20,0,12.375,0,13.142857142857142,graduate
unmarried,business,present,Diploma,136.0,south west,SSCE,BSC,122.0,yes,female,no,18,0,12.666666666666666,0,12.0,graduate
unmarried,economics,present,Diploma,140.0,south west,SSCE,SSCE,141.7,yes,female,no,27,0,10.5,0,12.0,droupout
married,law,present,Diploma,131.0,south west,BSC,others,118.4,yes,female,no,20,0,14.125,0,12.6,graduate
unmarried,economics,present,Diploma,138.0,south west,SSCE,SSCE,128.7,yes,female,no,18,0,14.666666666666666,0,13.833333333333334,graduate
married,agronomy,present,Diploma,100.0,south west,others,others,100.0,yes,female,no,35,0,11.4,0,12.333333333333334,graduate
unmarried,chemistry,present,Diploma,140.0,south west,others,others,100.8,yes,female,no,26,0,0.0,0,0.0,droupout
married,information technology,present,Diploma,120.0,south west,others,others,125.5,yes,female,yes,39,0,14.0,0,14.8,graduate
unmarried,chemistry,present,Diploma,139.0,south west,others,others,124.0,yes,female,no,18,0,0.0,0,0.0,graduate
unmarried,management,present,Diploma,130.0,south west,others,others,130.0,yes,female,no,36,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,110.0,south west,others,others,160.5,yes,female,no,38,8,12.636363636363637,5,11.0,graduate
married,business,present,HND,133.1,south west,others,BSC,100.0,yes,female,no,45,0,12.333333333333334,0,11.0,droupout
married,education,present,Diploma,133.1,south west,SSCE,SSCE,103.0,yes,female,no,62,0,15.0,0,12.833333333333334,graduate
unmarried,agronomy,present,Diploma,133.1,south west,SSCE,SSCE,103.0,yes,female,yes,20,0,11.75,0,12.666666666666666,graduate
unmarried,management,present,Diploma,139.0,south west,BSC,others,131.5,yes,female,no,18,0,14.13714285714286,0,14.13714285714286,graduate
unmarried,nursing,present,Diploma,134.0,south west,SSCE,SSCE,121.4,yes,female,no,18,0,12.0,0,11.0,droupout
married,design,absent,Diploma,160.0,south west,SSCE,SSCE,137.3,yes,female,no,23,0,10.8,0,11.5,graduate
unmarried,nursing,present,Diploma,124.0,south west,BSC,BSC,138.4,yes,female,yes,19,1,13.285714285714286,0,12.5,droupout
unmarried,social service,present,Diploma,137.0,south west,SSCE,SSCE,131.1,yes,female,yes,19,0,13.6,0,12.6,graduate
unmarried,management,present,Diploma,157.0,south west,SSCE,SSCE,100.0,yes,female,no,18,0,13.55,0,14.1875,graduate
unmarried,management,present,Diploma,138.0,south west,SSCE,SSCE,133.0,yes,female,no,18,0,0.0,0,0.0,graduate
unmarried,journalism,absent,Diploma,100.0,south west,PHD,others,100.0,yes,female,no,41,0,13.5,1,11.166666666666666,graduate
unmarried,agronomy,present,Diploma,130.0,south west,BSC,SSCE,159.0,yes,female,yes,51,0,11.6,0,14.2,graduate
unmarried,information technology,present,Diploma,133.1,south west,BSC,BSC,120.6,yes,female,no,24,6,12.5,2,12.6,graduate
unmarried,design,absent,Diploma,120.0,south west,BSC,SSCE,134.0,yes,female,no,25,0,11.0,0,12.666666666666666,droupout
unmarried,economics,present,Diploma,150.0,south west,SSCE,SSCE,139.4,yes,female,no,18,0,12.0,0,13.0,graduate
unmarried,social service,present,Diploma,128.0,south west,others,others,116.5,yes,female,no,20,0,11.6,0,12.333333333333334,graduate
unmarried,chemistry,present,Diploma,124.0,south west,SSCE,BSC,113.9,yes,female,no,19,0,0.0,0,0.0,droupout
married,design,absent,Diploma,130.0,south west,SSCE,SSCE,130.0,yes,female,no,41,5,14.636363636363637,5,14.6,graduate
unmarried,education,present,Diploma,132.0,south west,SSCE,BSC,129.9,yes,female,yes,19,0,13.0,0,12.166666666666666,graduate
unmarried,business,present,Diploma,133.1,south west,SSCE,SSCE,133.7,yes,female,no,28,14,12.785714285714286,16,13.875,droupout
unmarried,nursing,present,Diploma,129.0,south west,SSCE,SSCE,124.8,yes,female,no,21,0,14.5,0,12.0,graduate
unmarried,economics,present,Diploma,135.0,south west,SSCE,SSCE,133.6,no,female,no,22,0,14.6,0,12.75,droupout
unmarried,accounting,present,Diploma,138.0,south west,others,BSC,133.5,no,female,no,18,0,12.5,0,12.166666666666666,graduate
unmarried,nursing,present,Diploma,135.0,south west,BSC,others,128.0,yes,female,yes,19,0,14.0,0,13.125,graduate
unmarried,management,present,Diploma,131.0,south west,SSCE,BSC,127.2,yes,female,yes,19,0,13.801428571428572,0,14.575,graduate
unmarried,business,present,Diploma,150.0,south west,BSC,BSC,150.0,no,female,no,25,1,14.428571428571429,0,13.666666666666666,graduate
unmarried,management,present,Diploma,133.0,south west,SSCE,BSC,127.8,yes,female,yes,18,0,14.35,0,14.35,graduate
unmarried,nursing,present,Diploma,135.0,south west,others,BSC,125.2,yes,female,no,19,0,14.333333333333334,0,13.5,graduate
unmarried,business,present,Diploma,118.0,south west,BSC,SSCE,110.0,yes,female,no,20,0,12.25,0,11.5,graduate
married,journalism,absent,HND,100.0,south west,PHD,PHD,100.0,yes,female,no,46,0,13.333333333333334,0,11.833333333333334,graduate
unmarried,chemistry,present,Diploma,158.0,south west,SSCE,SSCE,151.4,no,female,no,19,6,13.0,4,13.25,graduate
unmarried,education,present,Diploma,137.0,south west,others,BSC,125.1,yes,female,no,18,0,11.75,0,11.2,graduate
unmarried,biology,present,Diploma,172.0,south west,BSC,BSC,163.3,yes,female,yes,18,0,14.5,0,13.0,graduate
unmarried,management,present,Diploma,123.0,south west,others,others,118.0,yes,female,yes,19,0,11.82,0,11.82,graduate
unmarried,accounting,present,Diploma,144.0,south west,SSCE,SSCE,140.2,yes,female,no,20,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,140.0,south west,others,others,128.5,yes,female,yes,38,0,12.4,0,12.666666666666666,graduate
unmarried,accounting,present,Diploma,136.0,south west,SSCE,others,131.5,yes,female,no,18,0,12.571428571428571,0,11.857142857142858,graduate
unmarried,management,present,Diploma,137.0,south west,SSCE,SSCE,132.6,yes,female,yes,18,0,13.857142857142858,0,14.9,graduate
unmarried,information technology,present,Diploma,128.0,south west,BSC,SSCE,122.1,yes,female,no,18,0,11.833333333333334,0,13.8,graduate
unmarried,social service,present,Diploma,120.0,south west,SSCE,SSCE,112.0,yes,female,no,20,0,11.0,0,11.5,graduate
unmarried,biology,present,Diploma,130.0,south west,SSCE,BSC,133.0,yes,female,no,19,0,14.666666666666666,0,13.666666666666666,graduate
married,journalism,absent,Diploma,138.0,south west,BSC,BSC,127.0,no,female,no,37,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,148.0,south west,SSCE,BSC,130.0,yes,female,no,24,0,12.714285714285714,0,12.714285714285714,graduate
unmarried,management,present,Diploma,139.0,south west,SSCE,SSCE,136.4,yes,female,no,19,0,13.422222222222224,0,12.18888888888889,graduate
unmarried,accounting,present,Diploma,136.0,south west,SSCE,SSCE,129.0,yes,female,yes,19,0,14.0,0,12.2,droupout
unmarried,philosophy,present,Diploma,126.0,south west,BSC,BSC,119.0,yes,female,yes,19,0,12.142857142857142,0,13.375,droupout
unmarried,social service,present,Diploma,135.0,south west,others,others,128.0,yes,female,yes,18,0,12.8,0,13.0,graduate
unmarried,management,present,Diploma,122.0,south west,BSC,others,117.1,yes,female,yes,18,0,14.572857142857142,0,14.955555555555556,graduate
unmarried,social service,present,Diploma,137.0,south west,SSCE,BSC,136.3,yes,female,no,18,0,11.25,0,11.0,graduate
unmarried,social service,present,Diploma,127.0,south west,SSCE,others,124.6,yes,female,yes,19,0,10.0,0,11.75,graduate
unmarried,biology,present,Diploma,137.0,south west,others,BSC,130.7,yes,female,no,18,0,14.4,0,14.6,droupout
unmarried,management,present,Diploma,125.0,south west,SSCE,HND,115.2,yes,female,no,20,0,12.982857142857142,0,14.4625,graduate
unmarried,economics,present,Diploma,141.0,south west,SSCE,SSCE,130.2,yes,female,no,20,0,15.75,0,13.0,graduate
unmarried,economics,present,Diploma,132.0,south west,SSCE,SSCE,128.5,yes,female,no,18,0,12.285714285714286,0,14.0,droupout
unmarried,management,present,Diploma,133.1,south west,others,others,95.0,yes,female,no,20,0,13.755,0,13.571428571428571,graduate
unmarried,agronomy,present,Diploma,132.0,south west,SSCE,SSCE,119.4,yes,female,yes,18,0,13.833333333333334,0,13.5,graduate
unmarried,management,present,Diploma,142.0,south west,SSCE,others,123.5,yes,female,no,19,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,136.0,south west,others,SSCE,133.9,yes,female,no,18,0,14.711111111111112,0,14.627777777777778,graduate
unmarried,economics,present,OND,150.0,south west,SSCE,BSC,145.2,yes,female,no,20,7,14.615384615384617,4,13.7,graduate
unmarried,management,present,Diploma,130.0,south west,SSCE,SSCE,118.8,yes,female,no,18,0,13.677142857142858,0,14.533333333333331,graduate
unmarried,economics,present,Diploma,136.0,south west,others,others,123.4,yes,female,yes,19,0,13.166666666666666,0,12.8,graduate
unmarried,information technology,present,Diploma,138.0,south west,SSCE,SSCE,123.0,yes,female,no,19,0,10.8,0,11.333333333333334,graduate
unmarried,biology,present,Diploma,131.0,south west,BSC,HND,118.4,yes,female,no,19,0,12.0,0,12.833333333333334,graduate
unmarried,management,present,Diploma,147.0,south west,SSCE,SSCE,131.6,yes,female,no,18,0,13.958333333333334,0,14.71875,graduate
unmarried,business,present,Diploma,140.0,south west,others,BSC,122.3,yes,female,no,19,0,13.0,0,12.25,droupout
unmarried,chemistry,present,Diploma,152.0,south west,others,BSC,151.7,yes,female,yes,24,0,0.0,0,0.0,graduate
unmarried,chemistry,present,Diploma,169.0,south west,BSC,others,176.0,yes,female,yes,18,0,0.0,0,0.0,graduate
unmarried,management,present,Diploma,149.0,south west,SSCE,SSCE,133.0,yes,female,yes,18,0,14.0,0,14.0,graduate
unmarried,accounting,present,Diploma,137.0,south west,SSCE,BSC,139.8,yes,female,no,18,0,12.571428571428571,0,12.571428571428571,graduate
unmarried,accounting,present,Diploma,122.0,south west,others,SSCE,119.6,yes,female,no,19,0,12.0,0,11.333333333333334,droupout
unmarried,journalism,absent,Diploma,130.0,south west,others,others,134.0,yes,female,yes,35,2,13.625,1,14.0,graduate
unmarried,social service,present,Diploma,145.0,south west,others,others,132.0,yes,female,no,19,0,12.5,0,10.0,graduate
unmarried,business,present,Diploma,130.0,south west,others,others,130.0,yes,female,no,28,14,12.428571428571429,8,11.909090909090908,droupout
unmarried,management,present,Diploma,157.0,south west,others,SSCE,141.4,yes,female,no,21,3,13.3875,2,15.9,graduate
unmarried,management,present,Diploma,135.0,south west,BSC,SSCE,128.9,yes,female,yes,19,0,12.648333333333332,0,12.205555555555556,graduate
unmarried,information technology,present,Diploma,123.0,south west,others,others,118.1,yes,female,no,19,0,14.0,0,13.333333333333334,graduate
unmarried,economics,present,Diploma,139.0,south west,SSCE,SSCE,130.6,yes,female,no,18,0,12.8,0,11.857142857142858,graduate
unmarried,education,present,Diploma,136.0,south west,HND,SSCE,122.0,yes,female,no,18,0,11.333333333333334,0,10.833333333333334,graduate
unmarried,management,present,Diploma,135.0,south west,SSCE,SSCE,123.0,no,female,no,19,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,126.0,south west,SSCE,SSCE,126.7,yes,female,yes,20,0,14.166666666666666,0,13.0,graduate
unmarried,accounting,present,Diploma,122.0,south west,others,BSC,126.6,yes,female,no,18,0,12.833333333333334,0,13.833333333333334,graduate
unmarried,business,present,Diploma,125.0,south west,others,others,125.4,no,female,no,19,0,12.0,0,11.833333333333334,droupout
unmarried,accounting,present,Diploma,134.0,south west,SSCE,BSC,136.1,yes,female,yes,20,0,13.0,0,13.142857142857142,droupout
unmarried,management,present,Diploma,130.0,south west,BSC,SSCE,128.8,yes,female,no,18,0,13.39,0,12.757142857142856,graduate
unmarried,agronomy,present,Diploma,110.0,south west,SSCE,others,111.1,no,female,no,18,0,12.333333333333334,0,13.6,graduate
unmarried,nursing,present,Diploma,131.0,south west,SSCE,SSCE,135.9,yes,female,yes,21,1,12.571428571428571,0,11.625,graduate
unmarried,education,present,Diploma,122.0,south west,SSCE,others,119.6,yes,female,yes,19,0,12.333333333333334,0,12.833333333333334,graduate
unmarried,business,present,Diploma,123.0,south west,SSCE,SSCE,116.7,yes,female,no,19,0,13.0,0,10.75,graduate
unmarried,economics,present,Diploma,146.0,south west,SSCE,SSCE,126.0,yes,female,no,19,0,12.333333333333334,0,10.25,graduate
unmarried,accounting,present,Diploma,137.0,south west,others,others,134.2,yes,female,no,18,0,13.166666666666666,0,14.2,droupout
unmarried,social service,present,Diploma,130.0,south west,SSCE,BSC,123.0,yes,female,yes,18,0,13.333333333333334,0,13.6,graduate
unmarried,economics,present,Diploma,127.0,south west,others,others,123.9,yes,female,no,18,0,13.0,0,13.142857142857142,graduate
married,philosophy,present,Diploma,160.0,south west,others,others,120.0,yes,female,no,31,0,10.9,0,11.7,droupout
unmarried,social service,present,Diploma,139.0,south west,SSCE,others,112.3,yes,female,no,19,0,11.5,0,10.857142857142858,graduate
unmarried,economics,present,Diploma,138.0,south west,others,others,123.0,yes,female,yes,20,0,15.857142857142858,0,16.0,graduate
unmarried,economics,present,Diploma,137.0,south west,others,BSC,122.3,yes,female,yes,19,0,12.6,0,13.0,droupout
unmarried,information technology,present,Diploma,127.0,south west,others,others,122.8,yes,female,yes,19,0,14.0,0,14.571428571428571,graduate
married,biology,present,Diploma,160.0,south west,BSC,others,160.0,no,female,no,27,1,14.666666666666666,0,13.0,droupout
unmarried,accounting,present,Diploma,132.0,south west,BSC,BSC,120.1,yes,female,yes,18,0,13.666666666666666,0,14.0,graduate
unmarried,journalism,absent,Diploma,126.0,south west,PHD,PHD,142.4,yes,female,no,32,0,0.0,0,0.0,droupout
